nodeName	altName	nodeAttr.nodesPresent...
GS1_SS_25736_09839	NA	lightyellow
GS1_SS_25746_08827	NA	lightyellow
GS1_SS_25749_02833	NA	lightyellow
GS1_SS_25761_06104	NA	lightyellow
GS1_SS_25775_17841	NA	green3
GS1_SS_25776_00124	NA	green3
GS1_SS_25786_18600	NA	green3
GS1_SS_25788_11581	NA	darkseagreen4
GS1_SS_25804_14155	NA	lightyellow
GS1_SS_25815_14309	NA	darkseagreen4
GS1_SS_25817_09935	NA	lightyellow
GS1_SS_25826_10285	NA	lightyellow
GS1_SS_25840_13009	NA	lightyellow
GS1_SS_25841_02609	NA	lightskyblue3
GS1_SS_25844_06180	NA	lightyellow
GS1_SS_25850_05123	NA	lightyellow
GS1_SS_25853_14881	NA	green3
GS1_SS_25857_08346	NA	green3
GS1_SS_25867_08379	NA	green3
GS1_SS_25878_03497	NA	darkseagreen4
GS1_SS_25882_10615	NA	darkseagreen4
GS1_SS_25884_10896	NA	darkseagreen4
GS1_SS_25890_11074	NA	lightyellow
GS1_SS_25893_13587	NA	darkseagreen4
GS1_SS_25911_00488	NA	lightskyblue3
GS1_SS_25914_10368	NA	lightyellow
GS1_SS_25915_05964	NA	lightyellow
GS1_SS_25952_13598	NA	lightyellow
GS1_SS_25963_19440	NA	lightyellow
GS1_SS_25965_10491	NA	lightyellow
GS1_SS_25976_14498	NA	blue1
GS1_SS_25978_06404	NA	lightyellow
GS1_SS_25981_10584	NA	green3
GS1_SS_25985_16305	NA	lightskyblue3
GS1_SS_26002_17264	NA	lightyellow
GS1_SS_26003_09126	NA	darkseagreen4
GS1_SS_26007_20584	NA	lightyellow
GS1_SS_26010_02243	NA	lightskyblue3
GS1_SS_26016_13082	NA	darkseagreen4
GS1_SS_26040_00079	NA	lightyellow
GS1_SS_26041_15157	NA	lightskyblue3
GS1_SS_26047_19146	NA	chocolate1
GS1_SS_26052_09647	NA	darkseagreen4
GS1_SS_26060_09936	NA	lightyellow
GS1_SS_26061_07590	NA	darkseagreen4
GS1_SS_26064_08786	NA	lightyellow
GS1_SS_26075_12397	NA	lightyellow
GS1_SS_26076_05596	NA	lightyellow
GS1_SS_26087_06364	NA	lightyellow
GS1_SS_26097_11511	NA	lightyellow
GS1_SS_26112_06519	NA	chocolate1
GS1_SS_26117_09177	NA	darkseagreen4
GS1_SS_26118_19348	NA	lightskyblue3
GS1_SS_26127_11816	NA	lightyellow
GS1_SS_26133_18826	NA	lightskyblue3
GS1_SS_26135_13547	NA	chocolate1
GS1_SS_26147_08874	NA	lightyellow
GS1_SS_26158_07638	NA	darkseagreen4
GS1_SS_26164_00448	NA	darkseagreen4
GS1_SS_26166_21382	NA	green3
GS1_SS_26173_02086	NA	lightyellow
GS1_SS_26176_11487	NA	lightyellow
GS1_SS_26188_15792	NA	green3
GS1_SS_26189_11551	NA	lightyellow
GS1_SS_26197_08058	NA	green3
GS1_SS_26205_01516	NA	darkseagreen4
GS1_SS_26218_09057	NA	green3
GS1_SS_26219_21589	NA	blue1
GS1_SS_26226_08651	NA	lightyellow
GS1_SS_26237_14428	NA	darkseagreen4
GS1_SS_26242_08600	NA	lightyellow
GS1_SS_26266_14997	NA	lightyellow
GS1_SS_26268_06948	NA	lightyellow
GS1_SS_26271_10612	NA	lightyellow
GS1_SS_26273_06159	NA	green3
GS1_SS_26276_01684	NA	blue1
GS1_SS_26277_10922	NA	darkseagreen4
GS1_SS_26288_11617	NA	lightyellow
GS1_SS_26291_02596	NA	lightyellow
GS1_SS_26301_05349	NA	lightyellow
GS1_SS_28001_16419	NA	darkseagreen4
GS1_SS_28738_15788	NA	darkseagreen4
GS1_SS_28758_18327	NA	chocolate1
GS1_SS_29002_19719	NA	lightyellow
GS1_SS_29397_18384	NA	chocolate1
GS1_SS_30455_14666	NA	darkseagreen4
GS1_SS_30624_16118	NA	lightskyblue3
GS1_SS_30666_16232	NA	lightyellow
GS1_SS_30709_19863	NA	green3
GS1_SS_31508_18067	NA	darkseagreen4
GS1_SS_32312_17577	NA	green3
GS1_SS_32576_19277	NA	lightyellow
GS1_SS_33154_20111	NA	chocolate3
GS1_SS_33404_00003	NA	cornsilk2
GS1_SS_35264_20204	NA	chocolate3
GS1_SS_35820_18046	NA	lightyellow
GS1_SS_37799_16422	NA	slateblue
GS1_SS_38270_20709	NA	darkseagreen4
GS1_SS_39049_21335	NA	lightyellow
GS1_SS_39754_21849	NA	lightyellow
GS1_SS_40378_18282	NA	green3
GS1_SS_40804_16995	NA	darkseagreen4
GS1_SS_41047_19907	NA	chocolate3
GS1_SS_42107_17195	NA	lightblue2
GS1_SS_42367_14770	NA	lightyellow
GS1_SS_42568_16742	NA	lightyellow
GS1_SS_42621_20942	NA	darkseagreen4
